	Argentina	Australia	Austria	Belarus	Belgium	Brazil	Canada	Chile	China	Colombia	Czech Republic	Denmark	Egypt	Finland	France	Germany	Greece	Hungary	India	Indonesia	Iran	Ireland	Israel	Italy	Japan	Mexico	Netherlands	Norway	Poland	Portugal	Romania	Russia	Saudi Arabia	South Korea	Spain	Thailand	Turkey	Ukraine	United Kingdom	United States
2020-03-22	5.113636363636363	42.890625	343.6363636363636	8.085106382978722	249.11504424778758	5.356125356125356	35.47683923705722	29.34426229508197	57.285915492957756	4.2682926829268295	93.86792452830187	228.6206896551724	2.85	94.72727272727272	215.80597014925368	258.59036144578306	49.532710280373834	13.36734693877551	0.2469135802469136	1.718213058419244	254.44444444444446	167.0212765957447	100.3409090909091	887.0529801324502	8.347964884277733	2.0160642570281126	209.8843930635838	363.39622641509436	13.994778067885115	118.51851851851852	19.114583333333336	2.0844686648501365	12.365930599369085	173.0933852140078	777.4097664543524	8.940298507462686	11.437198067632849	1.1021505376344087	76.03030303030303	82.04601226993866
2020-03-23	6.045454545454546	66.7578125	412.6136363636364	8.085106382978722	300.9734513274336	7.340930674264007	38.96457765667575	34.53551912568306	57.38309859154929	4.776422764227642	109.90566037735849	240.51724137931038	2.94	113.81818181818184	239.0746268656716	298.48192771084337	58.3177570093458	17.040816326530617	0.3387345679012345	1.9625811378388696	267.1358024691358	192.7659574468085	121.70454545454544	979.1059602649008	8.691141260973662	2.538152610441767	243.00578034682084	402.2641509433962	16.553524804177545	148.14814814814815	22.55208333333333	2.9836512261580386	16.1198738170347	174.33852140077823	876.0509554140127	10.761194029850747	14.927536231884055	1.263440860215054	86.1060606060606	107.99386503067484
2020-03-24	6.840909090909091	71.2109375	509.77272727272725	8.617021276595745	331.2389380530973	8.979107312440648	44.85013623978203	40.765027322404364	57.43169014084507	6.219512195121951	116.60377358490564	251.72413793103448	3.27	127.27272727272728	296.3582089552238	351.9518072289157	64.95327102803739	19.081632653061224	0.3796296296296297	2.2107674684994274	284.5555555555556	239.3617021276596	163.86363636363637	1058.394039735099	9.002394253790902	2.9477911646586348	274.5086705202312	447.35849056603774	19.556135770234988	190.74074074074082	30.0	2.9836512261580386	17.728706624605675	175.8171206225681	1039.3418259023356	12.343283582089553	18.466183574879228	1.9623655913978493	100.75757575757576	142.4601226993865
2020-03-25	8.795454545454545	94.6484375	600.2272727272726	8.617021276595745	377.7876106194689	10.451092117758783	53.37874659400546	50.38251366120218	57.48661971830985	7.682926829268293	131.50943396226415	274.31034482758616	3.66	144.0	332.8656716417911	380.16867469879514	69.43925233644859	23.061224489795922	0.433641975308642	2.6193203512791143	306.3086419753086	282.7659574468085	219.3181818181818	1145.2980132450332	9.521149241819634	3.2530120481927716	321.38728323699416	484.15094339622635	23.52480417754569	218.7037037037037	39.6875	3.371934604904632	24.195583596214515	177.76264591439687	1220.9341825902334	13.940298507462686	22.608695652173914	2.2580645161290325	122.37878787878788	169.420245398773
2020-03-26	11.40909090909091	109.3359375	669.0909090909091	9.148936170212767	436.9026548672566	11.552706552706551	92.23433242506813	62.40437158469946	57.55845070422535	9.552845528455284	156.03773584905662	297.2413793103448	4.42	160.0	376.61194029850753	439.855421686747	76.72897196261681	26.632653061224488	0.5007716049382716	3.0164184803360063	333.54320987654324	332.7659574468085	269.20454545454544	1231.5562913907283	10.119712689545091	3.8152610441767063	370.635838150289	550.188679245283	27.441253263707573	277.31481481481484	47.1875	4.4822888283378735	28.391167192429023	179.78599221789884	1411.04033970276	15.597014925373134	29.38405797101449	3.0376344086021505	144.37878787878788	212.25153374233128
2020-03-27	13.386363636363635	123.671875	798.75	9.148936170212767	551.7699115044248	13.841405508072176	109.48228882833789	71.36612021857924	57.624647887323945	9.979674796747966	194.52830188679246	323.62068965517244	4.5600000000000005	174.18181818181816	435.1492537313433	509.4939759036145	83.36448598130842	30.612244897959183	0.5586419753086421	3.4096983581519664	363.03703703703707	387.0212765957448	302.95454545454544	1333.4271523178807	10.885873902633678	4.698795180722891	429.53757225433526	595.4716981132075	31.879895561357703	328.1481481481481	53.59375	5.722070844686647	31.924290220820193	181.55642023346303	1605.9660297239914	16.955223880597018	43.828502415458935	4.193548387096774	176.63636363636363	263.7760736196319
2020-03-28	15.681818181818182	131.953125	874.6590909090909	10.0	644.6017699115043	16.225071225071225	127.38419618528611	87.97814207650275	57.708450704225356	10.955284552845528	215.0	352.7586206896552	4.95	186.3636363636364	492.00000000000006	585.3253012048193	90.2803738317757	35.0	0.6736111111111109	3.9938907980145095	399.1604938271605	451.2765957446809	344.8863636363636	1432.0860927152316	11.963288108539505	5.759036144578314	497.2832369942197	675.6603773584906	36.26631853785901	395.18518518518516	67.29166666666667	7.0572207084468666	34.826498422712945	184.3968871595331	1780.9978768577496	16.955223880597018	68.81642512077295	5.860215053763441	220.34848484848487	321.1226993865031
2020-03-29	16.931818181818183	148.7890625	942.159090909091	10.0	808.3185840707963	18.537511870845204	146.7574931880109	104.31693989071042	57.78802816901409	12.357723577235772	251.2264150943396	379.4827586206897	5.36	221.45454545454547	560.8208955223881	633.0963855421687	99.15887850467291	41.632653061224495	0.7554012345679012	4.410080183276058	437.1358024691358	513.8297872340426	411.25	1530.9933774834435	13.511572226656027	6.811244979919679	564.2774566473989	725.4716981132076	42.76762402088773	478.7037037037037	75.625	8.610354223433243	37.949526813880134	186.43968871595328	1917.3885350318471	18.58208955223881	89.3961352657005	8.36021505376344	258.92424242424244	382.40797546012266
2020-03-30	18.63636363636364	159.8828125	1001.4772727272727	10.0	958.9380530973452	20.208926875593548	170.43596730245233	116.88524590163937	57.857042253521136	14.268292682926829	266.88679245283015	412.93103448275866	5.76	221.45454545454547	599.6119402985074	690.3373493975903	108.03738317757009	45.61224489795917	0.8263888888888891	4.906452844597174	472.95061728395063	556.3829787234041	482.6136363636364	1617.3675496688745	14.892258579409418	7.975903614457831	628.0924855491328	773.9622641509435	48.61618798955614	552.0370370370372	91.66666666666669	10.449591280653953	38.76971608832808	187.95719844357976	2040.8067940552014	20.716417910447763	111.31642512077295	11.236559139784946	295.78787878787875	438.7269938650306
2020-03-31	21.954545454545453	178.0078125	1092.9545454545455	11.170212765957446	1053.008849557522	21.742640075973405	202.28882833787463	133.82513661202188	57.916197183098596	16.219512195121947	283.20754716981133	444.3103448275862	6.09	238.72727272727272	664.9253731343282	745.9397590361446	113.27102803738319	50.204081632653065	0.9652777777777776	5.3990072546773575	512.2839506172841	619.1489361702128	508.2954545454545	1684.4205298013244	15.586592178770951	8.787148594377511	679.1907514450868	797.3584905660377	53.655352480417754	593.3333333333333	101.66666666666669	12.506811989100814	45.83596214511041	190.38910505836574	2213.736730360934	24.64179104477612	130.76086956521738	12.903225806451614	335.469696969697	504.9693251533743
